Data.Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,Station.City,Station.Code,Station.Location,Station.State,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed,Feels_Like_Temp
0.28,2016-07-10,7,10,2016,Kalispell,GPI,"Kalispell, MT",Montana,58,71,44,17,3.61,58.361
0.15,2016-07-10,7,10,2016,Miles City,MLS,"Miles City, MT",Montana,74,88,59,25,6.34,74.634
0.88,2016-07-10,7,10,2016,Missoula,MSO,"Missoula, MT",Montana,60,73,47,30,3.25,60.325
0.5,2016-07-10,7,10,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,77,89,65,16,6.47,77.647
2.41,2016-07-10,7,10,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,79,90,68,16,6.1,79.61
0.72,2016-07-10,7,10,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,75,86,64,16,6.41,75.641
0.08,2016-07-10,7,10,2016,North Platte,LBF,"North Platte, NE",Nebraska,77,91,63,19,5.87,77.587
0.78,2016-07-10,7,10,2016,Omaha,OMA,"Omaha, NE",Nebraska,79,89,69,10,7.1,79.71
0.25,2016-07-10,7,10,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,78,96,59,10,2.62,78.262
0.31,2016-07-10,7,10,2016,Sidney,SNY,"Sidney, NE",Nebraska,77,95,58,19,7.38,77.738
0.22,2016-07-10,7,10,2016,Valentine,VTN,"Valentine, NE",Nebraska,76,88,63,21,7.55,76.755
0.0,2016-07-10,7,10,2016,Ely,ELY,"Ely, NV",Nevada,66,86,46,20,9.05,66.905
0.0,2016-07-10,7,10,2016,Eureka,P68,"Eureka, NV",Nevada,69,89,48,24,5.32,69.532
0.0,2016-07-10,7,10,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,93,104,82,19,10.45,94.045
0.0,2016-07-10,7,10,2016,Mercury,DRA,"Mercury, NV",Nevada,85,98,72,21,10.68,86.068
0.0,2016-07-10,7,10,2016,Reno,RNO,"Reno, NV",Nevada,73,88,58,28,8.1,73.81
0.0,2016-07-10,7,10,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,69,87,51,27,6.97,69.697
0.97,2016-07-10,7,10,2016,Concord,CON,"Concord, NH",New Hampshire,69,79,57,17,2.57,69.257
0.0,2016-07-10,7,10,2016,Mt. Washington,MWN,"Mt. Washington, NH",New Hampshire,60,60,60,26,19.04,61.903999999999996
4.85,2016-07-10,7,10,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,78,86,69,19,6.0,78.6
1.18,2016-07-10,7,10,2016,Newark,EWR,"Newark, NJ",New Jersey,78,86,69,20,5.87,78.587
0.01,2016-07-10,7,10,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,82,97,66,18,4.37,82.437
0.0,2016-07-10,7,10,2016,Clayton,CAO,"Clayton, NM",New Mexico,80,98,62,20,6.45,80.645
0.0,2016-07-10,7,10,2016,Roswell,ROW,"Roswell, NM",New Mexico,88,105,71,21,4.57,88.457
1.49,2016-07-10,7,10,2016,Albany,ALB,"Albany, NY",New York,74,83,64,20,4.08,74.408
0.19,2016-07-10,7,10,2016,Binghamton,BGM,"Binghamton, NY",New York,72,81,62,25,4.04,72.404
0.75,2016-07-10,7,10,2016,Buffalo,BUF,"Buffalo, NY",New York,75,83,66,23,8.38,75.838
2.19,2016-07-10,7,10,2016,Glens Falls,GFL,"Glens Falls, NY",New York,72,83,61,15,2.45,72.245
1.17,2016-07-10,7,10,2016,Islip,ISP,"Islip, NY",New York,75,82,67,19,5.51,75.551
1.52,2016-07-10,7,10,2016,New York,LGA,"New York, NY",New York,78,86,70,19,5.81,78.581
0.72,2016-07-10,7,10,2016,Rochester,ROC,"Rochester, NY",New York,76,86,65,25,4.94,76.494
0.97,2016-07-10,7,10,2016,Syracuse,SYR,"Syracuse, NY",New York,74,84,64,23,4.58,74.458
1.69,2016-07-10,7,10,2016,Asheville,AVL,"Asheville, NC",North Carolina,77,88,66,31,4.32,77.432
0.68,2016-07-10,7,10,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,81,86,74,24,8.74,81.874
0.47,2016-07-10,7,10,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,82,92,71,24,4.51,82.451
2.65,2016-07-10,7,10,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,79,89,69,25,5.68,79.568
1.32,2016-07-10,7,10,2016,Hickory,HKY,"Hickory, NC",North Carolina,79,90,69,24,3.07,79.307
0.75,2016-07-10,7,10,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,81,91,70,24,4.41,81.441
0.39,2016-07-10,7,10,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,85,94,74,23,8.74,85.874
2.26,2016-07-10,7,10,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,71,84,57,15,5.25,71.525
2.1,2016-07-10,7,10,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,68,83,52,20,5.54,68.554
2.07,2016-07-10,7,10,2016,Fargo,FAR,"Fargo, ND",North Dakota,72,83,61,25,6.35,72.635
1.48,2016-07-10,7,10,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,70,82,57,16,6.07,70.607
0.63,2016-07-10,7,10,2016,Williston,ISN,"Williston, ND",North Dakota,69,82,56,21,4.48,69.448
0.46,2016-07-10,7,10,2016,Akron,CAK,"Akron, OH",Ohio,74,84,63,25,6.17,74.617
0.84,2016-07-10,7,10,2016,Cleveland,CLE,"Cleveland, OH",Ohio,76,85,66,25,5.28,76.528
0.42,2016-07-10,7,10,2016,Columbus,CMH,"Columbus, OH",Ohio,75,83,66,19,5.35,75.535
0.61,2016-07-10,7,10,2016,Dayton,DAY,"Dayton, OH",Ohio,74,82,65,24,7.05,74.705
0.26,2016-07-10,7,10,2016,Mansfield,MFD,"Mansfield, OH",Ohio,74,83,64,23,6.25,74.625
0.8,2016-07-10,7,10,2016,Toledo,TOL,"Toledo, OH",Ohio,74,85,63,24,5.1,74.51
1.42,2016-07-10,7,10,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,73,83,63,24,5.62,73.562
1.36,2016-07-10,7,10,2016,Gage,GAG,"Gage, OK",Oklahoma,83,96,69,17,11.12,84.112
0.27,2016-07-10,7,10,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,84,94,73,17,11.77,85.177
0.04,2016-07-10,7,10,2016,Ponca City,PNC,"Ponca City, OK",Oklahoma,84,94,74,15,9.8,84.98
0.08,2016-07-10,7,10,2016,Tulsa,TUL,"Tulsa, OK",Oklahoma,85,94,75,17,10.18,86.018
0.95,2016-07-10,7,10,2016,Astoria,AST,"Astoria, OR",Oregon,61,67,56,25,6.52,61.652
0.14,2016-07-10,7,10,2016,Burns,BNO,"Burns, OR",Oregon,60,77,42,26,6.8,60.68
0.25,2016-07-10,7,10,2016,Eugene,EUG,"Eugene, OR",Oregon,64,76,52,16,7.41,64.741
0.45,2016-07-10,7,10,2016,Medford,MFR,"Medford, OR",Oregon,69,81,56,33,4.37,69.437
0.73,2016-07-10,7,10,2016,Pendleton,PDT,"Pendleton, OR",Oregon,67,78,56,27,6.22,67.622
0.35,2016-07-10,7,10,2016,Portland,PDX,"Portland, OR",Oregon,66,73,57,24,5.3,66.53
0.18,2016-07-10,7,10,2016,Redmond,RDM,"Redmond, OR",Oregon,61,76,45,27,3.71,61.371
0.45,2016-07-10,7,10,2016,Salem,SLE,"Salem, OR",Oregon,65,75,55,21,7.4,65.74
1.41,2016-07-10,7,10,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,76,86,66,22,3.78,76.378
2.24,2016-07-10,7,10,2016,Erie,ERI,"Erie, PA",Pennsylvania,74,81,66,24,5.04,74.504
3.29,2016-07-10,7,10,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,79,87,71,27,4.68,79.468
0.38,2016-07-10,7,10,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,80,88,72,22,6.3,80.63
0.38,2016-07-10,7,10,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,75,84,66,24,5.72,75.572
0.4,2016-07-10,7,10,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,76,86,64,23,3.17,76.317
0.24,2016-07-10,7,10,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,76,87,65,24,4.91,76.491
1.07,2016-07-10,7,10,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,83,88,78,8,10.44,84.044
0.54,2016-07-10,7,10,2016,Providence,PVD,"Providence, RI",Rhode Island,73,81,64,14,6.04,73.604
0.44,2016-07-10,7,10,2016,Anderson,AND,"Anderson, SC",South Carolina,84,95,72,23,8.17,84.817
0.28,2016-07-10,7,10,2016,Charleston,CHS,"Charleston, SC",South Carolina,87,96,76,24,8.94,87.894
0.25,2016-07-10,7,10,2016,Columbia,CAE,"Columbia, SC",South Carolina,88,101,76,24,8.1,88.81
0.25,2016-07-10,7,10,2016,Greer,GSP,"Greer, SC",South Carolina,84,96,72,22,6.38,84.638
0.83,2016-07-10,7,10,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,72,85,58,17,6.77,72.677
0.48,2016-07-10,7,10,2016,Huron,HON,"Huron, SD",South Dakota,75,87,62,17,7.44,75.744
1.16,2016-07-10,7,10,2016,Pierre,PIR,"Pierre, SD",South Dakota,76,90,61,14,7.88,76.788
0.03,2016-07-10,7,10,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,73,88,57,25,6.27,73.627
0.66,2016-07-10,7,10,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,74,84,63,19,7.38,74.738
1.3,2016-07-10,7,10,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,77,87,66,25,4.84,77.484
1.12,2016-07-10,7,10,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,83,93,72,23,4.9,83.49
4.74,2016-07-10,7,10,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,79,89,70,22,4.12,79.412
1.97,2016-07-10,7,10,2016,Crossville,CSV,"Crossville, TN",Tennessee,76,84,67,22,4.1,76.41
3.71,2016-07-10,7,10,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,80,89,70,25,7.4,80.74
2.41,2016-07-10,7,10,2016,Memphis,MEM,"Memphis, TN",Tennessee,85,92,77,22,7.92,85.792
4.7,2016-07-10,7,10,2016,Nashville,BNA,"Nashville, TN",Tennessee,82,91,71,21,3.94,82.394
0.4,2016-07-10,7,10,2016,Abilene,ABI,"Abilene, TX",Texas,87,98,75,16,12.48,88.248
0.0,2016-07-10,7,10,2016,Amarillo,AMA,"Amarillo, TX",Texas,84,101,68,18,10.17,85.017
0.0,2016-07-10,7,10,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,88,98,78,17,12.51,89.251
0.04,2016-07-10,7,10,2016,Austin/City,ATT,"Austin/City, TX",Texas,89,99,78,17,5.32,89.532
0.0,2016-07-10,7,10,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,86,94,78,19,8.38,86.838
0.0,2016-07-10,7,10,2016,Brownsville,BRO,"Brownsville, TX",Texas,87,95,79,15,17.35,88.735
1.58,2016-07-10,7,10,2016,Childress,CDS,"Childress, TX",Texas,85,98,71,16,9.61,85.961
0.0,2016-07-10,7,10,2016,College Station,CLL,"College Station, TX",Texas,87,96,78,17,11.32,88.132
0.0,2016-07-10,7,10,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,86,93,80,15,16.11,87.611
0.0,2016-07-10,7,10,2016,Dalhart,DHT,"Dalhart, TX",Texas,83,101,63,18,6.92,83.692
3.45,2016-07-10,7,10,2016,Dallas,DAL,"Dallas, TX",Texas,85,95,76,17,11.71,86.171
3.35,2016-07-10,7,10,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,85,95,75,17,13.37,86.337
0.0,2016-07-10,7,10,2016,Del Rio,DRT,"Del Rio, TX",Texas,92,103,79,12,11.34,93.134
0.0,2016-07-10,7,10,2016,El Paso,ELP,"El Paso, TX",Texas,90,103,77,24,6.64,90.664
2.64,2016-07-10,7,10,2016,Fort Worth,FTW,"Fort Worth, TX",Texas,86,96,75,16,12.35,87.235
0.0,2016-07-10,7,10,2016,Galveston,GLS,"Galveston, TX",Texas,86,90,82,18,13.11,87.311
0.0,2016-07-10,7,10,2016,Houston,HOU,"Houston, TX",Texas,87,94,80,18,8.48,87.848
0.29,2016-07-10,7,10,2016,Lubbock,LBB,"Lubbock, TX",Texas,87,101,72,17,11.21,88.121
0.01,2016-07-10,7,10,2016,Midland,MAF,"Midland, TX",Texas,90,103,75,17,10.02,91.002
0.0,2016-07-10,7,10,2016,San Angelo,SJT,"San Angelo, TX",Texas,88,99,76,17,9.72,88.972
0.0,2016-07-10,7,10,2016,San Antonio,SAT,"San Antonio, TX",Texas,88,98,78,14,13.61,89.361
0.0,2016-07-10,7,10,2016,Victoria,VCT,"Victoria, TX",Texas,87,95,78,16,13.64,88.364
0.0,2016-07-10,7,10,2016,Waco,ACT,"Waco, TX",Texas,87,97,75,17,13.74,88.374
0.47,2016-07-10,7,10,2016,Wichita Falls,SPS,"Wichita Falls, TX",Texas,85,96,73,16,11.1,86.11
0.0,2016-07-10,7,10,2016,Salt Lake City,SLC,"Salt Lake City, UT",Utah,81,94,69,26,8.57,81.857
0.94,2016-07-10,7,10,2016,Blacksburg,BCB,"Blacksburg, VA",VA,77,85,69,25,6.3,77.63
1.04,2016-07-10,7,10,2016,Burlington,BTV,"Burlington, VT",Vermont,73,82,63,18,4.22,73.422
0.49,2016-07-10,7,10,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,76,84,66,22,2.88,76.288
1.16,2016-07-10,7,10,2016,Norfolk,ORF,"Norfolk, VA",Virginia,82,89,74,20,5.14,82.514
0.75,2016-07-10,7,10,2016,Richmond,RIC,"Richmond, VA",Virginia,80,88,70,24,5.31,80.531
0.94,2016-07-10,7,10,2016,Roanoke,ROA,"Roanoke, VA",Virginia,77,85,69,25,6.3,77.63
0.05,2016-07-10,7,10,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,80,87,73,24,5.31,80.531
0.79,2016-07-10,7,10,2016,Washington,DCA,"Washington, VA",Virginia,82,88,75,26,4.76,82.476
0.54,2016-07-10,7,10,2016,Deer Park,DEW,"Deer Park, WA",Washington,58,72,43,20,4.2,58.42
0.09,2016-07-10,7,10,2016,Ephrata,EPH,"Ephrata, WA",Washington,67,78,56,25,6.3,67.63
0.44,2016-07-10,7,10,2016,Olympia,OLM,"Olympia, WA",Washington,61,69,52,23,4.54,61.454
1.88,2016-07-10,7,10,2016,Quillayute,UIL,"Quillayute, WA",Washington,57,62,53,22,4.41,57.441
0.38,2016-07-10,7,10,2016,Seattle,SEA,"Seattle, WA",Washington,63,70,56,22,4.55,63.455
0.18,2016-07-10,7,10,2016,Spokane,GEG,"Spokane, WA",Washington,62,71,52,21,7.28,62.728
0.15,2016-07-10,7,10,2016,Yakima,YKM,"Yakima, WA",Washington,69,82,55,27,5.94,69.594
3.5,2016-07-10,7,10,2016,Beckley,BKW,"Beckley, WV",West Virginia,71,78,64,26,5.38,71.538
1.87,2016-07-10,7,10,2016,Charleston,CRW,"Charleston, WV",West Virginia,75,83,67,24,4.02,75.402
1.66,2016-07-10,7,10,2016,Elkins,EKN,"Elkins, WV",West Virginia,72,80,63,25,2.64,72.264
2.51,2016-07-10,7,10,2016,Huntington,HTS,"Huntington, WV",West Virginia,76,84,68,23,3.48,76.348
0.27,2016-07-10,7,10,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,71,80,61,21,5.11,71.511
1.82,2016-07-10,7,10,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,74,83,64,18,5.74,74.574
0.62,2016-07-10,7,10,2016,Madison,MSN,"Madison, WI",Wisconsin,72,81,62,23,4.45,72.445
0.13,2016-07-10,7,10,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,72,80,64,16,7.2,72.72
0.0,2016-07-10,7,10,2016,Casper,CPR,"Casper, WY",Wyoming,70,90,49,26,6.15,70.615
0.09,2016-07-10,7,10,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,74,89,57,22,7.6,74.76
0.0,2016-07-10,7,10,2016,Lander,LND,"Lander, WY",Wyoming,71,88,54,25,4.71,71.471
0.0,2016-07-10,7,10,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,69,86,51,23,11.22,70.122
0.15,2016-07-10,7,10,2016,Sheridan,SHR,"Sheridan, WY",Wyoming,71,89,54,28,4.42,71.442
2.64,2016-07-17,7,17,2016,Birmingham,BHM,"Birmingham, AL",Alabama,81,91,71,19,2.22,81.222
1.74,2016-07-17,7,17,2016,Huntsville,HSV,"Huntsville, AL",Alabama,82,93,71,19,2.81,82.281
1.97,2016-07-17,7,17,2016,Mobile,MOB,"Mobile, AL",Alabama,81,89,73,18,1.92,81.192
1.9,2016-07-17,7,17,2016,Montgomery,MGM,"Montgomery, AL",Alabama,83,94,72,19,1.87,83.187
0.0,2016-07-17,7,17,2016,Anchorage,ANC,"Anchorage, AK",Alaska,64,72,55,28,3.22,64.322
0.21,2016-07-17,7,17,2016,Annette,ANN,"Annette, AK",Alaska,65,72,58,26,5.97,65.597
0.08,2016-07-17,7,17,2016,Bethel,BET,"Bethel, AK",Alaska,64,75,53,27,7.25,64.725
0.27,2016-07-17,7,17,2016,Bettles,BTT,"Bettles, AK",Alaska,65,77,52,22,4.22,65.422
0.31,2016-07-17,7,17,2016,Cold Bay,CDB,"Cold Bay, AK",Alaska,57,63,50,23,9.76,57.976
0.09,2016-07-17,7,17,2016,Cordova,CDV,"Cordova, AK",Alaska,59,68,48,24,1.71,59.171
0.3,2016-07-17,7,17,2016,Delta Junction/Ft Greely,BIG,"Delta Junction/Ft Greely, AK",Alaska,66,74,56,22,4.28,66.428
0.85,2016-07-17,7,17,2016,Fairbanks,FAI,"Fairbanks, AK",Alaska,69,79,58,17,3.52,69.352
0.33,2016-07-17,7,17,2016,Gulkana,GKN,"Gulkana, AK",Alaska,65,79,50,14,1.7,65.17
0.0,2016-07-17,7,17,2016,Gustavus,GST,"Gustavus, AK",Alaska,60,60,60,19,2.41,60.241
0.01,2016-07-17,7,17,2016,Homer,HOM,"Homer, AK",Alaska,58,66,50,22,3.98,58.398
0.0,2016-07-17,7,17,2016,Iliamna,ILI,"Iliamna, AK",Alaska,62,72,51,20,6.91,62.691
0.09,2016-07-17,7,17,2016,Juneau,JNU,"Juneau, AK",Alaska,62,69,55,23,3.75,62.375
0.03,2016-07-17,7,17,2016,Kenai,ENA,"Kenai, AK",Alaska,59,67,51,23,7.77,59.777
0.23,2016-07-17,7,17,2016,Ketchikan,KTN,"Ketchikan, AK",Alaska,63,68,57,23,6.58,63.658
0.05,2016-07-17,7,17,2016,King Salmon,AKN,"King Salmon, AK",Alaska,59,74,45,17,5.25,59.525
0.46,2016-07-17,7,17,2016,Kodiak,ADQ,"Kodiak, AK",Alaska,60,66,53,17,6.6,60.66
0.46,2016-07-17,7,17,2016,Kotzebue,OTZ,"Kotzebue, AK",Alaska,60,65,55,25,7.22,60.722
0.0,2016-07-17,7,17,2016,Mc Grath,MCG,"Mc Grath, AK",Alaska,67,78,55,23,3.92,67.392
0.41,2016-07-17,7,17,2016,Nome,OME,"Nome, AK",Alaska,50,54,46,25,10.71,51.071
0.53,2016-07-17,7,17,2016,Northway,ORT,"Northway, AK",Alaska,64,74,52,26,3.5,64.35
0.09,2016-07-17,7,17,2016,Palmer,PAQ,"Palmer, AK",Alaska,64,75,53,17,2.12,64.212
0.0,2016-07-17,7,17,2016,Petersburg,PSG,"Petersburg, AK",Alaska,60,60,60,6,2.84,60.284
0.0,2016-07-17,7,17,2016,Puntilla Lake,PTI,"Puntilla Lake, AK",Alaska,60,60,60,0,0.0,60.0
0.0,2016-07-17,7,17,2016,Shemya,SYA,"Shemya, AK",Alaska,60,60,60,25,7.23,60.723
0.19,2016-07-17,7,17,2016,Sitka,SIT,"Sitka, AK",Alaska,61,65,57,27,5.77,61.577
0.04,2016-07-17,7,17,2016,Skagway,SGY,"Skagway, AK",Alaska,63,70,56,22,6.98,63.698
0.0,2016-07-17,7,17,2016,St Paul Island,SNP,"St Paul Island, AK",Alaska,54,57,49,10,8.2,54.82
0.05,2016-07-17,7,17,2016,Talkeetna,TKA,"Talkeetna, AK",Alaska,66,77,54,19,3.15,66.315
0.01,2016-07-17,7,17,2016,Tanana,TAL,"Tanana, AK",Alaska,66,79,52,22,2.42,66.242
0.08,2016-07-17,7,17,2016,Utqiagvik (Barrow),BRW,"Utqiagvik (Barrow), AK",Alaska,48,57,38,24,12.61,49.261
0.01,2016-07-17,7,17,2016,Yakutat,YAK,"Yakutat, AK",Alaska,59,66,52,27,2.78,59.278
1.75,2016-07-17,7,17,2016,Douglas Bisbee,DUG,"Douglas Bisbee, AZ",Arizona,83,99,67,28,3.44,83.344
0.0,2016-07-17,7,17,2016,Kingman,IGM,"Kingman, AZ",Arizona,85,99,69,20,10.31,86.031
0.0,2016-07-17,7,17,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,98,109,87,26,3.81,98.381
0.25,2016-07-17,7,17,2016,Tucson,TUS,"Tucson, AZ",Arizona,93,104,80,24,3.42,93.342
0.0,2016-07-17,7,17,2016,Winslow,INW,"Winslow, AZ",Arizona,80,99,60,22,9.18,80.918
0.39,2016-07-17,7,17,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,82,92,72,11,4.05,82.405
0.82,2016-07-17,7,17,2016,Harrison,HRO,"Harrison, AR",Arkansas,77,87,68,17,4.78,77.478
1.72,2016-07-17,7,17,2016,North Little Rock,LZK,"North Little Rock, AR",Arkansas,82,91,72,0,0.0,82.0
0.0,2016-07-17,7,17,2016,Bakersfield,BFL,"Bakersfield, CA",California,85,99,70,31,4.52,85.452
0.0,2016-07-17,7,17,2016,Bishop,BIH,"Bishop, CA",California,78,101,55,25,3.08,78.308
0.0,2016-07-17,7,17,2016,China Lake,NID,"China Lake, CA",California,85,105,65,18,6.75,85.675
0.0,2016-07-17,7,17,2016,Concord,CCR,"Concord, CA",California,74,90,58,25,8.48,74.848
0.0,2016-07-17,7,17,2016,Eureka,EKA,"Eureka, CA",California,58,63,52,0,0.0,58.0
0.0,2016-07-17,7,17,2016,Fresno,FAT,"Fresno, CA",California,83,99,67,30,5.07,83.507
0.0,2016-07-17,7,17,2016,Hayward,HWD,"Hayward, CA",California,66,76,56,29,7.04,66.704
0.0,2016-07-17,7,17,2016,Long Beach,LGB,"Long Beach, CA",California,73,81,65,25,3.01,73.301
0.0,2016-07-17,7,17,2016,Los Angeles,LAX,"Los Angeles, CA",California,70,75,64,25,7.3,70.73
0.0,2016-07-17,7,17,2016,Red Bluff,RBL,"Red Bluff, CA",California,81,97,65,21,3.22,81.322
0.0,2016-07-17,7,17,2016,Redding,RDD,"Redding, CA",California,82,98,66,26,2.78,82.278
0.0,2016-07-17,7,17,2016,Sacramento,SAC,"Sacramento, CA",California,75,92,58,21,5.82,75.582
0.0,2016-07-17,7,17,2016,Salinas,SNS,"Salinas, CA",California,61,68,53,28,8.04,61.804
0.0,2016-07-17,7,17,2016,San Diego,SAN,"San Diego, CA",California,69,74,65,26,4.87,69.487
0.0,2016-07-17,7,17,2016,San Francisco,SFO,"San Francisco, CA",California,63,71,54,29,11.82,64.182
0.0,2016-07-17,7,17,2016,Sandberg,SDB,"Sandberg, CA",California,76,88,64,25,11.28,77.128
0.0,2016-07-17,7,17,2016,Santa Barbara,SBA,"Santa Barbara, CA",California,64,71,56,20,3.12,64.312
0.0,2016-07-17,7,17,2016,Santa Maria,SMX,"Santa Maria, CA",California,62,71,52,31,4.87,62.487
0.0,2016-07-17,7,17,2016,Stockton,SCK,"Stockton, CA",California,77,95,58,30,7.3,77.73
0.0,2016-07-17,7,17,2016,Alamosa,ALS,"Alamosa, CO",Colorado,65,87,43,20,3.57,65.357
0.26,2016-07-17,7,17,2016,Colorado Springs,COS,"Colorado Springs, CO",Colorado,75,90,59,13,4.31,75.431
0.0,2016-07-17,7,17,2016,Craig,CAG,"Craig, CO",Colorado,65,88,42,25,3.32,65.332
0.02,2016-07-17,7,17,2016,Denver,DEN,"Denver, CO",Colorado,73,90,56,8,4.81,73.481
0.0,2016-07-17,7,17,2016,Grand Junction,GJT,"Grand Junction, CO",Colorado,78,96,59,19,2.77,78.277
0.01,2016-07-17,7,17,2016,Pueblo,PUB,"Pueblo, CO",Colorado,79,98,61,8,4.75,79.475
0.47,2016-07-17,7,17,2016,Bridgeport,BDR,"Bridgeport, CT",Connecticut,78,86,70,21,5.14,78.514
0.19,2016-07-17,7,17,2016,Windsor Locks,BDL,"Windsor Locks, CT",Connecticut,77,89,65,24,5.08,77.508
0.4,2016-07-17,7,17,2016,Newark,NWK,"Newark, DE",DE,79,88,70,23,5.78,79.578
0.4,2016-07-17,7,17,2016,Wilmington,ILG,"Wilmington, DE",Delaware,79,88,70,23,5.78,79.578
0.0,2016-07-17,7,17,2016,Daytona Beach,DAB,"Daytona Beach, FL",Florida,84,93,74,12,3.07,84.307
1.03,2016-07-17,7,17,2016,Fort Lauderdale,FLL,"Fort Lauderdale, FL",Florida,85,91,79,11,9.95,85.995
0.86,2016-07-17,7,17,2016,Gainesville,GNV,"Gainesville, FL",Florida,83,94,72,17,0.8,83.08
0.56,2016-07-17,7,17,2016,Jacksonville,JAX,"Jacksonville, FL",Florida,84,95,72,17,1.91,84.191
0.47,2016-07-17,7,17,2016,Key West,EYW,"Key West, FL",Florida,85,90,79,10,9.57,85.957
1.09,2016-07-17,7,17,2016,Miami,MIA,"Miami, FL",Florida,84,91,77,10,7.22,84.722
0.27,2016-07-17,7,17,2016,Orlando,MCO,"Orlando, FL",Florida,85,95,75,14,4.02,85.402
3.86,2016-07-17,7,17,2016,Pensacola,PNS,"Pensacola, FL",Florida,82,89,74,17,2.65,82.265
2.29,2016-07-17,7,17,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,84,94,73,21,1.08,84.108
1.06,2016-07-17,7,17,2016,Tampa,TPA,"Tampa, FL",Florida,84,93,75,16,1.77,84.177
0.12,2016-07-17,7,17,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,83,91,74,11,5.85,83.585
0.37,2016-07-17,7,17,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,87,92,80,11,8.55,87.855
0.18,2016-07-17,7,17,2016,Alma,AMG,"Alma, GA",Georgia,84,96,71,18,2.4,84.24
0.02,2016-07-17,7,17,2016,Athens,AHN,"Athens, GA",Georgia,83,95,70,23,1.21,83.121
0.03,2016-07-17,7,17,2016,Atlanta,ATL,"Atlanta, GA",Georgia,82,92,71,23,4.68,82.468
0.88,2016-07-17,7,17,2016,Augusta,AGS,"Augusta, GA",Georgia,83,96,70,19,3.07,83.307
0.39,2016-07-17,7,17,2016,Macon,MCN,"Macon, GA",Georgia,84,97,70,23,4.2,84.42
0.12,2016-07-17,7,17,2016,Savannah,SAV,"Savannah, GA",Georgia,86,97,74,20,5.25,86.525
1.78,2016-07-17,7,17,2016,Hilo,ITO,"Hilo, HI",Hawaii,78,85,70,26,2.9,78.29
0.16,2016-07-17,7,17,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,82,88,75,4,8.48,82.848
0.21,2016-07-17,7,17,2016,Kahului,OGG,"Kahului, HI",Hawaii,79,88,70,3,11.3,80.13
